"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude"
"399",6002,474457,"EDCS-46600037","HD056681",71,200,"N<y=I>mphis e[t 3] / L(ucius) Baebidius Cassius |(centurio) et M(arcus) Fl(avius) [","Nimphis(!) E(?)[t? ---] / L(ucius) Baebidius Cassius |(centurio) et M(arcus) Fl[avius? ---]","Nimphis Et Lucius Baebidius Cassius centurio et Marcus Flavius","votive inscription","relief","Dalmatia","Dalmatia","Split / Spalatum","Salonae","Split","milites, tria nomina, viri",43.5384,16.4743
"400",90,468017,"EDCS-31300291","HD052235",101,200,"Bindo Neptuno / sacrum / Proculus Parm/anic(us) praepos(itus) / v(otum) s(olvit) l(ibens) m(erito)","Bindo Neptuno / sacrum / Proculus Parm/anic(us) praepos(itus) / v(otum) s(olvit) l(ibens) m(erito)","Bindo Neptuno sacrum Proculus Parmanicus praepositus votum solvit libens merito","votive inscription","altar","Dalmatia","Dalmatia","Bihac / Raetinium","Raetinium","Bihać","milites, tria nomina, viri",44.7885,15.9292
"401",170,468099,"EDCS-28400350","HD061109",101,200,"Nymphis s(acrum) / Q(uintus) Silvius Spe(ratus?) / cent(urio) coh(ortis) I Belg(arum) / curagens theat(ri) / d(onum) d(edit)","Nymphis s(acrum) / Q(uintus) Silvius Spe(ratus) / cent(urio) coh(ortis) I Belg(arum) / curagens theat(ri) / d(onum) d(edit)","Nymphis sacrum Quintus Silvius Speratus centurio cohortis I Belgarum curagens theatri donum dedit","votive inscription","NULL","Dalmatia","Dalmatia","Brac, Otok / Brattia","NULL","Supetar","milites, tria nomina, viri",43.3239838,16.654819
"402",494,468440,"EDCS-06100487","HD018342",101,200,"[Si]lvano / [3] / L(ucius) Titi[us 3]/nus |(centurio) c(ohortis) [1] / mil(iariae) l(ibens) p(osuit)","[Si]lvano / [------] / L(ucius) Titi[us ---]/nus |(centurio) c[oh(ortis) I] / mil(iariae) l(ibens) p(osuit)","Silvano Lucius Titius nus centurio cohortis I miliariae libens posuit","votive inscription","altar","Dalmatia","Dalmatia","Crvica","Municipium Malvesiatium","Bajina Bašta","milites, tria nomina, viri",43.9667,19.5333
"403",919,468874,"EDCS-30400589","HD052279",101,200,"I(ovi) O(ptimo) M(aximo) / T(itus) Flavius / Sabinus / decur(io) ter(tius?) / ala(e) Claud(iae) / v(otum) s(olvit) [l(ibens)] m(erito)","I(ovi) O(ptimo) M(aximo) / T(itus) Flavius / Sabinus / decur(io) TER / ala(e) Claud(iae) / v(otum) s(olvit) [l(ibens)] m(erito)","Iovi Optimo Maximo Titus Flavius Sabinus decurio TER alae Claudiae votum solvit libens merito","votive inscription","altar","Dalmatia","Dalmatia","Golubic / Raetinium","Raetinium","Bihać","milites, tria nomina, viri",44.7885,15.9292
"404",965,468921,"EDCS-31400207","HD058261",101,200,"M(arcus) Ulp(ius) M(arci) [f(ilius)] / Maxim(us) qu[1] / NDA[1] s(ingularis?) c(onsularis?) [","M(arcus) U[l]p(ius) M(arci) [f(ilius)] / Maxim(us) qu[o]/ndam SC(?)[---] / [------","Marcus Ulpius Marci filius Maximus quondam SC","NULL","NULL","Dalmatia","Dalmatia","Gorazde","NULL","Goražde","milites, tria nomina, viri",43.6673112,18.9765501
"405",1091,469052,"EDCS-10100869","HD034244",101,200,"D(is) M(anibus) / C(aio) Iulio Ve/recundo / |(centurioni) coh(ortis) I Belg(arum) vix(it) / ann(os) XXXVIIIII stip(endiorum) / XXI testamen/to fieri iussit ex / HS m(ille) n(ummum) Postimia / Restituta uxor / pientissimo fi/eri cur(avit) ex HS MDC / n(ummum)","D(is) M(anibus) / C(aio) Iulio Ve/recundo / |(centurioni) coh(ortis) I Belg(arum) vix(it) / ann(os) XXXVIIIII stip(endiorum) / XXI testamen/to fieri iussit ex / HS m(ille) n(ummum) Postimia / Restituta uxor / pientissimo fi/eri cur(avit) ex HS MDC(mille sescentis) / n(ummum)","Dis Manibus Caio Iulio Verecundo centurioni cohortis I Belgarum vixit annos XXXVIIIII stipendiorum XXI testamento fieri iussit ex HS mille nummum Postimia Restituta uxor pientissimo fieri curavit ex HS MDCmille sescentis nummum","epitaph","base","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, mulieres, tria nomina, viri",43.1818,17.5271
"406",1092,469053,"EDCS-10100870","HD034245",101,200,"]to eq(uiti) co(hortis) / [I] Belg(arum) stip(endiorum) / [3] posuit / [Au]rel(ia) Ma/[ri]na nepo/[ti] piissimo","------] / [---]to eq(uiti) co(hortis) / [I] Belg(arum) stip(endiorum) / [---] posuit / [Au]rel(ia) Ma/[ri?]na nepo/[ti] piissimo","to equiti cohortis I Belgarum stipendiorum posuit Aurelia Marina nepoti piissimo","epitaph","NULL","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","milites, mulieres, tria nomina, viri",43.1818,17.5271
"407",1096,469057,"EDCS-10100874","HD034247",101,200,"D(is) M(anibus) / Fla(via) Maxima filio suo / et Octavius sign(ifer) / amico dulc(issimo) fecer(unt) / ann(orum) duum b(ene) m(erenti) / paremtalem(!) / d(olente) a(nimo)","D(is) M(anibus) / Fla(vio) Maxima filio suo / et Octavius sign(ifer) / amico dulc(issimo) fecer(unt) / ann(orum) duum b(ene) m(erenti) / paremtalem(!) / d(olente) a(nimo)","Dis Manibus Flavio Maxima filio suo et Octavius signifer amico dulcissimo fecerunt annorum duum bene merenti paremtalem dolente animo","epitaph","NULL","Dalmatia","Dalmatia","Hardomilje / Bigeste","Bigeste","Ljubuški","mulieres, nomen singulare, tria nomina, viri",43.1818,17.5271
"408",1607,469589,"EDCS-31900308","HD058392",101,200,"]/eti eq(uitis) coh(ortis) I[3] / tur(ma) Valeri [nat(ione)] / D<a=E>lm(ata) an[n(orum)] / [3 stip(endiorum)] / XXV V[a]ler(ius) [3] / et Valeria M[3] / [et M]amilia(?) inge[nua(?)","------] // E(?)ti eq(uitis) coh(ortis) I [---] / tur(ma) Valeri [nat(ione)] / Delm(ata) an[n(orum)] / [--- stip(endiorum)] / XXV V[a]ler(ius) [---] / E(?)t Valeria M[---] / [et M?]amilia Inge[nua?] / [------","Eti equitis cohortis I turma Valeri natione Delmata annorum stipendiorum XXV Valerius Et Valeria M et Mamilia Ingenua","epitaph","NULL","Dalmatia","Dalmatia","Kutac","NULL","Ljubuški","milites, mulieres, viri",43.2007125,17.5120379
"409",1730,469713,"EDCS-30600567","HD058382",101,200,"M(arcus) Pla(etorius) P() / miles c(o)ho(r)tis / VIII vol(untariorum) / |(centuria) Artani Marce/lli Noni Valentis / |(centuria) ea{s}dem Nonio / Valenti bene me/renti titulum posu(it) / annorum XXX sti(pendiorum) VII","M(arcus) Plae(torius) P(---) / miles c(o)ho(r)tis / VIII vol(untariorum) / |(centuria) Artani Marce/lli Noni Valentis / |(centuria) ea{s}dem Nonio / Valenti bene me/renti titulum posu(it) / annorum XXX sti(pendiorum) VII","Marcus Plaetorius P miles cohortis VIII voluntariorum centuria Artani Marcelli Noni Valentis centuria easdem Nonio Valenti bene merenti titulum posuit annorum XXX stipendiorum VII","epitaph","NULL","Dalmatia","Dalmatia","Ljubuski / Mlade / Bigeste","NULL","Ljubuški","milites, tria nomina, viri",43.1904758,17.540558
"410",1767,469750,"EDCS-32500156","HD052633",101,200,"]m[u]s tr[i]b(unus) / [c]oh(ortis) eius[d]em / [p]raef(ectus) coh(ortis) I Fl(aviae) / [His]pano[r]um","------] / [---]m[u]s(?) tr[i]b(unus)(?) / [c]oh(ortis) eius[d]em / [p]raef(ectus) coh(ortis) I Fl(aviae) / [Hi]spano[r]um","mus tribunus cohortis eiusdem praefectus cohortis I Flaviae Hispanorum","votive inscription","tabula","Dalmatia","Dalmatia","Makljenovac","NULL","Doboj","milites, ordo equester, viri",44.7072623,18.0640574
"411",2134,470136,"EDCS-10000185","HD021891",101,200,"Serapidi / et Isidi M(arcus) / Ulp(ius) Gellia/nus eq(ues) R(omanus) / cur(ator) Arben/si(um) Met(u)lensi(um) / Splonista(rum) / Malvesati(um)","Serapidi / et Isidi M(arcus) / Ulp(ius) Gellia/nus eq(ues) R(omanus) / cur(ator) Arben/si(um) Met(u)lensi(um) / Splonista(rum) / Malvesati(um)","Serapidi et Isidi Marcus Ulpius Gellianus eques Romanus curator Arbensium Metulensium Splonistarum Malvesatium","votive inscription","altar","Dalmatia","Dalmatia","Pljevlja / Komini / Municipium Splonistarum","Municipium S[---]","Pljevlja","ordo decurionum, ordo equester, tria nomina, viri",43.3424,19.3204
"412",2631,470639,"EDCS-10100519","HD055044",101,200,"I(ovi) O(ptimo) M(aximo) / C(aius) Aemi/lius Inge/nuus mil(es) / leg(ionis) XI Cl(audiae) / b(ene)f(iciarius) co(n)s(ularis) / v(otum) s(olvit) l(ibens) m(erito)","I(ovi) O(ptimo) M(aximo) / C(aius) Aemili/us Inge/nuus miles / leg(ionis) XI Cl(audiae) / b(ene)f(iciarius) co(n)s(ularis)","Iovi Optimo Maximo Caius Aemilius Ingenuus miles legionis XI Claudiae beneficiarius consularis","votive inscription","altar","Dalmatia","Dalmatia","Skelani / Municipium Malvesatium","Municipium Magnum","Ružić","milites, tria nomina, viri",43.8047,16.2988
"413",2650,470658,"EDCS-10100517","HD033780",101,200,"Aesculapio / et (H)ygiae Augg(ustis) / ss(acrum) / C(aius) Iul(ius) Hercu/lanus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I Ital(icae) Moes(iae) / inf(erioris) l(ibens) p(osuit)","Aesculapio / et (H)ygiae Augg(ustis) / ss(acrum) / C(aius) Iul(ius) Hercu/lanus b(ene)f(iciarius) co(n)s(ularis) / leg(ionis) I Ital(icae) Moes(iae) / inf(erioris) l(ibens) p(osuit)","Aesculapio et Hygiae Auggustis ssacrum Caius Iulius Herculanus beneficiarius consularis legionis I Italicae Moesiae inferioris libens posuit","votive inscription","altar","Dalmatia","Dalmatia","Skelani / Municipium Malvesatium","Municipium Malvesiatium","Srebrenica","milites, tria nomina, viri",43.9667,19.5333
"414",2741,470753,"EDCS-51400048","HD056626",101,200,"]sti do/[3]II qui I / [coh(ors) I B]elgaru/[m 3 stipend]ioru[m] / [3]ino[3] / [3]qu[","[---]sti DO/[---] E(?)qui&lt;t=I?&gt;/[--- coh(or-) I B]elgaru/[m ---]I(?)oru[m] / [---]I(?)NO[--] / [---]Q(?)V[--] / [------ ","sti DO Equi lt t gt cohor I Belgarum Iorum INO QV","epitaph","NULL","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, viri",43.5384,16.4743
"415",5166,473419,"EDCS-10101011","HD034354",101,200,"I(ovi) O(ptimo) M(aximo) / C(aius) [I]ul[i]us [3] / [Io]vinus [vete]/ranus / [l]eg(ionis) [X] Gem(inae) E[3]/io sacru[m ex voto(?)] / solv[it","I(ovi) O(ptimo) M(aximo) / C(aius) [I]ul[i]us [---?] / [Io]vinus [vete]/ranu[s] / [l]eg(ionis) [X] gem(inae) e[x ---]/io sacru[m ex voto] / solv[it]","Iovi Optimo Maximo Caius Iulius Iovinus veteranus legionis X geminae ex io sacrum ex voto solvit","votive inscription","altar","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, tria nomina, viri",43.5384,16.4743
"416",5169,473422,"EDCS-10101014","HD025120",101,200,"[I]ovi / Aug(usto) / sacrum / C(aius) Arrius / Narciss(us) / coll(egio?) d(onum?) d(edit?)","[I]ovi / Aug(usto) / sacrum / C(aius) Arrius / Narciss(us) / coll(egio?) d(ono?) d(edit?)","Iovi Augusto sacrum Caius Arrius Narcissus collegio dono dedit","votive inscription","altar","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","officium/professio, sacerdotes pagani, tria nomina, viri",43.5384,16.4743
"417",5213,473468,"EDCS-10101061","HD034440",101,200,"D(is) [M(anibus)] / L(ucius) Baeb(ius) M(arci) [f(ilius) 3] / mil(es) le[g(ionis) 3] / def(unctus) a[nn(orum) 3] / Caesid[ia 3] / patri [","D(is) [M(anibus)] / L(ucius) Baeb(ius) M(arci) [f(ilius) ---] / mil(es) le[g(ionis) ---] / def(unctus) a[nn(orum) ---] / Caesid[ia ---] / patri [---] / [------?","Dis Manibus Lucius Baebius Marci filius miles legionis defunctus annorum Caesidia patri","epitaph","tabula","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","milites, mulieres, viri",43.5384,16.4743
"418",5217,473472,"EDCS-10101065","HD034443",101,200,"P(ublio) Aelio Proculino / veterano Aelia Procu/lina filia et Aelius / Urbanus lib(ertus) et her(es) bene / merenti posuerunt","P(ublio) Aelio Proculino / veterano Aelia Procu/lina filia et Aelius / Urbanus lib(ertus) et her(es) bene / merenti posuerunt","Publio Aelio Proculino veterano Aelia Proculina filia et Aelius Urbanus libertus et heres bene merenti posuerunt","epitaph","sarcophagus","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","liberti/libertae, milites, mulieres, tria nomina, viri",43.5384,16.4743
"419",5220,473475,"EDCS-10101068","HD034446",101,200,"G(aio!) Nertonio Spe/rato vet(erano) ex dec(urione) / ex Dacia vixit an/nis LV G(aius!) Nerto/nius Philocyrius / et / G(aius!) Nertonius Chry/santhus lib(erti) patro/no posuerunt","G(aio) Nertonio Spe/rato vet(erano) ex dec(urione) / ex Dacia vixit an/nis LV G(aius) Nerto/nius Philocyrius / et / G(aius) Nertonius Chry/santhus lib(erti) patro/no posuerunt","Gaio Nertonio Sperato veterano ex decurione ex Dacia vixit annis LV Gaius Nertonius Philocyrius et Gaius Nertonius Chrysanthus liberti patrono posuerunt","epitaph","altar","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","liberti/libertae, milites, tria nomina, viri",43.5384,16.4743
"420",6010,474465,"EDCS-08901080","HD008206",101,200,"D(is) M(anibus) / L(ucio) Granio L(uci) f(ilio) / Proclino dec(urioni) / col(oniae) Aeq(uensium) flami/ni b(ene)f(iciario) co(n)s(ularis) leg(ionis) XIIII / Gem(inae) {i}st<i=U>p(endiorum) XIIII / def(uncto) ann(orum) XXXVIIII / Epidia Procula mater filio dulcissimo / et sibi libertis liberta/busque posterisque / eorum / in f(ronte) p(edes) XL in a(gro) p(edes) XL","D(is) M(anibus) / L(ucio) Granio L(uci) f(ilio) / Proclino dec(urioni) / col(oniae) Aeq(uensium) flami/ni b(ene)f(iciario) co(n)s(ularis) leg(ionis) XIIII / gemi(nae) istup(endiorum)(!) XIIII / def(uncto) ann(orum) XXXVIIII / Epidia Procula ma/ter filio dulcissimo / et sibi libertis liberta/busque posterisque / eorum / in f(ronte) p(edes) XL in ag(ro) p(edes) XL","Dis Manibus Lucio Granio Luci filio Proclino decurioni coloniae Aequensium flamini beneficiario consularis legionis XIIII geminae istupendiorum XIIII defuncto annorum XXXVIIII Epidia Procula mater filio dulcissimo et sibi libertis libertabus que posteris que eorum in fronte pedes XL in agro pedes XL","epitaph","NULL","Dalmatia","Dalmatia","Split / Spalatum","Salonae","Split","liberti/libertae, milites, mulieres, ordo decurionum, sacerdotes pagani, tria nomina, viri",43.5384,16.4743
"421",6029,474484,"EDCS-10101912","HD035677",101,200,"L(uci) Valeri / |(centuria) Procli","L(uci) Valeri / |(centuria) Procli","Luci Valeri centuria Procli","owner/artist inscription","instrumentum militare","Dalmatia","Dalmatia","Stari Grad / Argyruntum","Argyruntum","Starigrad","milites, nomen singulare, praenomen et nomen, viri",44.2951,15.4403
"422",6212,474668,"EDCS-10100889","HD033012",101,200,"Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus acta/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / co(n)s(ularis) l(ibens) p(osuit)","Minervae Aug(ustae) s(acrum) / L(ucius) Sulpici/us Procu/lus act(u)a/rius coh(ortis) / VIII vol(untariorum) ex / adiutore / cornicu/lariorum / con(n)s(ularis) l(ibens) p(osuit)","Minervae Augustae sacrum Lucius Sulpicius Proculus actuarius cohortis VIII voluntariorum ex adiutore corniculariorum connsularis libens posuit","votive inscription","altar","Dalmatia","Dalmatia","Trilj / Tilurium","Tilurium","Trilj","milites, tria nomina, viri",43.6139,16.689
"423",6377,474838,"EDCS-26600670","HD051070",101,200,"D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib<i=E> et suis et pos/(te)risque {a}eorum","D(is) M(anibus) / Aemilio Forti / beneficiario / cohor(tis) VIII volun/tariorum L(ucius) Aemil(ius) / Hermes IIIIII(vir) et Aemilia / Saturnina patrono / bene me(renti) sib&lt;i=E&gt; et suis et pos/(te)risque aeorum(!) ","Dis Manibus Aemilio Forti beneficiario cohortis VIII voluntariorum Lucius Aemilius Hermes IIIIII vir et Aemilia Saturnina patrono bene merenti sib lt i gt et suis et posteris que aeorum","epitaph","tabula","Dalmatia","Dalmatia","Vid / Narona","Narona","Metković","liberti/libertae, milites, mulieres, seviri Augustales, tria nomina, viri",43.0801,17.625
"424",6936,522994,NA,"HD033782",101,200,NA,"I(ovi) O(ptimo) M(aximo) / C(aius) Aemi/lius Inge/nuus mil(es) / leg(ionis) XI Cl(audiae) / b(ene)f(iciarius) co(n)s(ularis) / votum / s(olvit) l(ibens) m(erito)","Iovi Optimo Maximo Caius Aemilius Ingenuus miles legionis XI Claudiae beneficiarius consularis votum solvit libens merito","votive inscription","altar",NA,"Dalmatia",NA,"Municipium Malvesiatium","Srebrenica",NA,43.9667,19.5333
"425",80,468007,"EDCS-30000206","HD058591",131,200,"D(is) [M(anibus)] / Novellia [3] / sibi et L(ucio) Iul(io) [3] / marito op[timo] / vet(erano) coh(ortis) VIII [vol(untariorum)] / et cognationi su/ae et liberisque eorum","D(is) [M(anibus)] / Novellia [---] / sibi et L(ucio) Iul(io) [---] / marito op[timo] / vet(erano) coh(ortis) VIII [vol(untariorum)] / et cognationi su/ae et lib(ertis) liberisque eorum","Dis Manibus Novellia sibi et Lucio Iulio marito optimo veterano cohortis VIII voluntariorum et cognationi suae et libertis liberis que eorum","epitaph","NULL","Dalmatia","Dalmatia","Bihac / Raetinium","Siculi","Kaštela","milites, mulieres, viri",43.5306,16.3004
"426",507,468454,"EDCS-51400014","HD065013",131,200,"Baet]asiorum trib(uno) / [mil(itum) 3 m]arito karissimo / [3] fecit","[---]I(?)siorum trib(uno) / [mil(itum) --- m]arito karissimo / [---] fecit","Isiorum tribuno militum marito karissimo fecit","epitaph","urn","Dalmatia","Dalmatia","Danilo Gornje / Rider","Rider","Šibenik","milites, ordo equester, ordo senatorius, viri",43.7034,16.0486
"427",877,468832,"EDCS-67300057","HD056175",131,200,"[3] Aug(usto) s(acrum) P(ublius) Aeli(us) Secundus d[ec(urio?)] et Varro Da[s]antis / [3] p(osuerunt) pro salute sua et coll(e)gio (a)erariorum B[3]MILIAN","[---] Aug(usto) s(acrum) P(ublius) Aeli(us) Secundus d[ec(urio)?] et Varro Da[s]antis / [---](?) p(osuerunt) pro salute sua et coll(e)gio (a)erariorum B(?)[-]MILIAN","Augusto sacrum Publius Aelius Secundus decurio et Varro Dasantis posuerunt pro salute sua et collegio aerariorum B MILIAN","votive inscription","statue base","Dalmatia","Dalmatia","Glamoc / Municipium Salvium","Municipium Salvium","Glamoč","officium/professio, ordo decurionum, tria nomina, viri",44.1301,16.8281
"428",1063,469021,"EDCS-28800887","HD062579",131,200,"L(ucio) Vetu[rio 3]o / eq(uiti) c(ohortis) o[ctavae pr]aet(oriae?) / ann(orum) XVIII / Aelia Maximina mater","L(ucio) Vetu[rio ---]o / eq(uiti) c(ohortis) o[ctavae? pr]aet(oriae?) / ann(orum) XVIII / Aelia Maximina mater","Lucio Veturio o equiti cohortis octavae praetoriae annorum XVIII Aelia Maximina mater","epitaph","NULL","Dalmatia","Dalmatia","Grudine / Salona","Salonae","Solin","milites, mulieres, tria nomina, viri",43.5384,16.4743
"429",1674,469656,"EDCS-30301358","HD055089",131,200,"M(arcus) Nasidius / Secundus dec(urio) / mun(icipii) vet(eranus) b(ene)f(iciarius) / c[o(n)s(ularis)] leg(ionis) X G(eminae) v(ivus) f(ecit) / [s]ibi et Nasidi[o] / Rufi[n]o fil(io) an(norum) XX / e[t","M(arcus) Nasi[d]i[u]s / Se[c]undus dec(urio) / mun(icipii) vet(eranus) [b(ene)]f(iciarius) / c[o(n)s(ularis)] leg(ionis) X g(eminae) v(ivus) f(ecit) / [s]ibi Nasidi[o] / Rufi[n]o fil(io) an(norum) XX / e[t ---] / [------","Marcus Nasidius Secundus decurio municipii veteranus beneficiarius consularis legionis X geminae vivus fecit sibi Nasidio Rufino filio annorum XX et","epitaph","altar","Dalmatia","Dalmatia","Lipa / Delminium","NULL","Livno","milites, ordo decurionum, tria nomina, viri",43.871,16.7779
"430",2570,470578,"EDCS-08900517","HD005747",131,200,"D(is) M(anibus) // Valerio / Valeriano / veterano / leg(ionis) XIIII Gemin(a)e / Valerius Va/lerianus / filius patri / pientissimo","D(is) M(anibus) // Valerio / Valeriano / veterano / leg(ionis) XIIII gemin(a)e / Valerius Va/lerianus / filius patri / pientissimo","Dis Manibus Valerio Valeriano veterano legionis XIIII geminae Valerius Valerianus filius patri pientissimo","epitaph","stele","Dalmatia","Dalmatia","Senj / Segna / Zengg / Senia","Senia","Senj","milites, tria nomina, viri",44.9931,14.902
"431",3753,471809,"EDCS-29000286","HD063202",131,200,"Ael(iae) Procul(a)e / d(e)f(unctae) a[n(norum)] XXX / posuit Alasini/us F<e=I>r[o]x coniu/gi inc[om]para/bili [","Ael(iae) Procul(a)e / d(e)f(unctae) a[n(norum)] XXX / posuit Alasini/us F&lt;e=I&gt;r[o]x coniu/gi inc[om]para/bili [------ ","Aeliae Proculae defunctae annorum XXX posuit Alasinius F lt e gt rox coniugi incomparabili","epitaph","urn","Dalmatia","Dalmatia","Solin / Salona","Salonae","Solin","mulieres, tria nomina, viri",43.5384,16.4743
