"","X","LIST.ID","EDCS.ID","EDH.ID","not_before","not_after","inscription","transcription","clean_text_interpretive_word","type_of_inscription_clean","type_of_inscription_auto","type_of_monument_clean","province","province_label_clean","place","findspot_ancient_clean","findspot_modern_clean","status_notation","Latitude","Longitude","count"
"2427",6127,474583,"EDCS-10100855","HD034228",101,200,"D(is) M(anibus) s(acrum) / Fl(avius) For(tunatus) ma/ritus Ati/liae Quar/t(a)e uxori / bene mere/nti fecit / vix(it) ann(os) XXXV","D(is) M(anibus) s(acrum) / Fl(avius) For(tunatus) ma/ritus Ati/liae Quar/t(a)e uxori / bene mere/nti fecit / vix(it) ann(os) XXXV","Dis Manibus sacrum Flavius Fortunatus maritus Atiliae Quartae uxori bene merenti fecit vixit annos XXXV","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tasovcici / Narona / Ad Turres","Ad Turres","Čapljina","mulieres, tria nomina, viri",43.1604,17.751,1
"2428",6128,474584,"EDCS-30200178","HD061680",1,300,"Dianae A[ug(ustae?) 3] / MANAE[","Dianae A[ug(ustae) ---](?) / M(?)A(?)NAE I(?)[---] / [------","Dianae Augustae MANAE I","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2429",6129,474585,"EDCS-30200179","HD061907",171,250,"[Pro sal(ute) d(omini)] n(ostri) Sep[t(imi) Severi] / [Aug(usti) et] Genio l[oci] / [3] Val(erius) Menophil[us] / [3] |(centurio) coh(ortis) I mil(iariae) cum suis [","[Pro? salute? Imp(eratoris)? domini?] / n(ostri) Sep[t(imi)? Severi? Aug(usti)? ---] / et Genio l[oci sacrum?] / [---] Val(erius) Menophil[us] / |(centurio) coh(ortis) I mil(liariae) cum suis / [------?","Pro salute Imperatoris domini nostri Septimi Severi Augusti et Genio loci sacrum Valerius Menophilus centurio cohortis I milliariae cum suis","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","Augusti/Augustae, milites, tria nomina, viri",43.8955,16.2114,1
"2430",6130,474586,"EDCS-30200180","HD061906",151,200,"Silvano / Augusto / [s]acrum / verna / Veturiani / v(otum) s(olvit) l(ibens) m(erito)","Silvano / Augusto / [s]acrum / Verna / Veturiani / v(otum) s(olvit) l(ibens) m(erito)","Silvano Augusto sacrum Verna Veturiani votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","nomen singulare, servi/servae, viri",43.8955,16.2114,1
"2431",6131,474587,"EDCS-30301341","HD061681",1,300,"] / VIS ANN / v(otum) s(olvit) l(ibens)","------] / VIS ANN / v(otum) s(olvit) l(ibens) m(erito)(?)","VIS ANN votum solvit libens merito","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2432",6133,474589,"EDCS-30301342","HD061686",1,100,"Flav<u=O>s Bo/uti f(ilius) mil(es) / coh(ortis) I Luce(nsium) / ann(orum) XXXI / stip(endiorum) X dom(o) / Luco Aug(usti) h(eres) f(aciendum) c(uravit) / h(ic) s(itus) e(st)","Flavos(!) Bo/uti f(ilius) mil(es) / coh(ortis) I Luce(nsium) / ann(orum) XXXI / stip(endiorum) X dom(o) / Luco Aug(usti) h(eres) f(aciendum) c(uravit) / h(ic) s(itus) e(st)","Flavos Bouti filius miles cohortis I Lucensium annorum XXXI stipendiorum X domo Luco Augusti heres faciendum curavit hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","milites, nomen singulare, viri",43.8955,16.2114,1
"2433",6134,474590,"EDCS-30301343","HD054212",312,312,"D(is) M(anibus) / Val(erio) Va<l=I>enti [3] / [p]rotectori defu[ncto] / bello civile in / [It]alia ann(orum) L[","D(is) M(anibus) / Val(erio) Va&lt;l=I&gt;enti / [p]rotectori defu/[ncto] bello civile in / [It]alia ann(orum) L(?) / [------? ","Dis Manibus Valerio Va lt l gt enti protectori defuncto bello civile in Italia annorum L","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","milites, tria nomina, viri",43.8955,16.2114,1
"2434",6135,474591,"EDCS-30301344","HD061894",201,400,"D(is) M(anibus) / [Aur]eliae Sterco/[riae fili]ae defunc(tae) / [","D(is) M(anibus) / [Aur]eliae Sterco/[riae fili]ae defunc(tae) / [------","Dis Manibus Aureliae Stercoriae filiae defunctae","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","mulieres, tria nomina",43.8955,16.2114,1
"2435",6136,474592,"EDCS-30301345","HD061893",151,300,"Cre]scen/[ti(?) defu]ncto / [3]NR / [","------](?) / [--- Cre]scen/[ti defu]ncto / [---]NR / [------?","Crescenti defuncto NR","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","viri",43.8955,16.2114,1
"2436",6137,474593,"EDCS-30301346","HD061892",1,150,"Paio Carpiae Platoris f(iliae) a(nni?)","Paio Carpia{e} Platoris f(ilia) a(nnorum?) [---](?)","Paio Carpiae Platoris filia annorum","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Promina","mulieres, nomen singulare, tria nomina, viri",43.8955,16.2114,1
"2437",6138,474594,"EDCS-30301347","HD061687",171,300,"] / Semproni(a)e / Apulei(a)e / qu(a)e vixit / mecum a[nn(os)] / XXII Aur(elius) [Eu]/ticius m[ari]/tus b(ene) m(erenti) [p(osuit) // m(onumentum) h(eredem) n(on) s(equetur)","------](?) / Semproni(a)e / Apulei(a)e / qu(a)e vixit / mecum a[nn(os)] / XXII Aur(elius) [Eu]/tic(h)ius(!) m[ari]/tus b(ene) m(erenti) [p(osuit)] // M(onumentum) h(eredem) n(on) s(equetur)","Semproniae Apuleiae quae vixit mecum annos XXII Aurelius Eutichius maritus bene merenti posuit Monumentum heredem non sequetur","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","mulieres, tria nomina, viri",43.8955,16.2114,1
"2438",6139,474595,"EDCS-30301348","HD061688",151,300,"D(is) [M(anibus)] / Vitalion[i] / dulciss[im]o / coniug[i q]ui / vixit an(nos) X[3]I / et Crescen[t]i/oni infelic[iss(imo)","D(is) [M(anibus)] / Vitalion[i] / dulciss[im]o / coniug[i q]ui / vixit an(nos) X[--]I / et Crescen[t]i/oni infelic[iss(imo)] / [------","Dis Manibus Vitalioni dulcissimo coniugi qui vixit annos X I et Crescentioni infelicissimo","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","mulieres, nomen singulare, viri",43.8955,16.2114,1
"2439",6140,474596,"EDCS-30301349","HD058512",101,300,"] / XX[3] / NE [3] / ICI[","------] / [--- a]nn(orum)(?) [---?] / [--- stip(endiorum)?] XX [------","annorum stipendiorum XX","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2440",6141,474597,"EDCS-30301351","HD061682",1,600,"M[3] / DE[3] / S[","------](?) / M[---] / DE[---] / S[---] / [------?","M DE S",NA,NA,NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2441",6142,474598,"EDCS-30301352","HD061683",1,600,"]IECA[3] / [p]osuit F[","------](?) / [---]VIV[---] / [---]IECA[---] / [---? p]osuit F[---] / [------?","VIV IECA posuit F",NA,NA,NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2442",6143,474599,"EDCS-30301353","HD061684",1,600,"]S / [3]S / [3]D","------](?) / [---]S / [---]S / [---]D / [------?","S S D",NA,NA,NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2443",6144,474600,"EDCS-30301354","HD061685",1,600,"D[","D[---] / [------","D",NA,NA,NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš",NA,43.8955,16.2114,1
"2444",6145,474601,"EDCS-32300020","HD058445",1,300,"]I Aug(usti) f(ilius) I[3] / [3]VII[","------]I Aug(usti) f(ili--) D(?)[---] / [---]V(?)II[------","I Augusti fili D VII",NA,NA,NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Promina","Augusti/Augustae, viri",43.8955,16.2114,1
"2445",6146,474602,"EDCS-32300021","HD058463",1,300,"Dasas an(n)o(rum) IX / Pan(es) Tit(i) Pan(i?) fi(lio?)","Dasas an(n)o(rum) IX / Pan(tus?) Tit(---) Pan(es?) fi(lio?)","Dasas annorum IX Pantus Tit Panes filio","epitaph","epitaph","urn","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","nomen singulare, viri",43.8955,16.2114,1
"2446",6147,474603,"EDCS-32300022","HD058454",1,300,"Ritus Dru/anus Pla/[3]nini f(ilius)","[T?]ritus Dru/anus Pla/[he?]nini f(ilius)","Tritus Druanus Plahenini filius","epitaph","epitaph","urn","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","tria nomina, viri",43.8955,16.2114,1
"2447",6148,474604,"EDCS-32300023","HD058452",1,200,"D(is) M(anibus) / Suttis/io m(emoriam?) posu/it sibi an(norum) / LXI","D(is) M(anibus) / Suttis / IOM posu/it sibi an(norum) / LXI","Dis Manibus Suttis IOM posuit sibi annorum LXI","epitaph","epitaph","urn","Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","nomen singulare, viri",43.8955,16.2114,1
"2448",6149,474605,"EDCS-10101828","HD035386",301,600,"Aurel(iae) Stercoriae / infanti infeliciss/im(a)e qu(a)e vixit ann(um) I m(ensem) I d(ies) VIII Aurel(ius) / Pat(?) et Fabia Ma/xima pare[nt]es fil(iae) / dulcissimae [et s]ibi vivi","Aurel(iae) Stercoriae / infanti infeliciss/im(a)e qu(a)e vixit ann(um) I m(ensem) I d(ies) VIII Aurel(ius) / Pat(---) et Fabia Ma/xima pare[nt]es fil(iae) / dulcissimae [et s]ibi vivi","Aureliae Stercoriae infanti infelicissimae quae vixit annum I mensem I dies VIII Aurelius Pat et Fabia Maxima parentes filiae dulcissimae et sibi vivi","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Promona","Drniš","mulieres, tria nomina, viri",43.8955,16.2114,1
"2449",6151,474607,"EDCS-10101830","HD025915",71,130,"Manibus / C(ai) Valeri C(ai) f(ilii) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI C(laudiae) P(iae) F(idelis)","Manibus / C(ai) Valeri C(ai) f(ili) / Sca(ptia) Secundi / Altino praef(ecti) kas(trorum) leg(ionis) XI Cl(audiae) p(iae) f(idelis)","Manibus Cai Valeri Cai fili Scaptia Secundi Altino praefecti kastrorum legionis XI Claudiae piae fidelis","epitaph","epitaph","tabula","Dalmatia","Dalmatia","Tepljuh / Promona","Ninia","Knin","milites, ordo equester, tria nomina, viri",44.0408,16.1994,1
"2450",6152,474608,"EDCS-10101831","HD035387",1,300,"D(eo) p() // Q(uintus) V() Ph() v(otum) s(olvit) l(ibens) m(erito)","D(eo) p(---) // Q(uintus) V(---) Ph(---) v(otum) s(olvit) l(ibens) m(erito)","Deo p Quintus V Ph votum solvit libens merito","votive inscription","votive inscription","relief","Dalmatia","Dalmatia","Tepljuh / Promona",NA,"Gračac","tria nomina, viri",43.8933717,16.2085222,1
"2451",6153,474609,"EDCS-10101832","HD035388",151,250,"I(ovi) O(ptimo) M(aximo) / [3] Billian[ius] / [3] f(ilius) Verus b(ene)f(iciarius) / co(n)s(ularis) / [","I(ovi) O(ptimo) M(aximo) / [-] Billian[ius] / [-] f(ilius) Verus(?) b(ene)f(iciarius) / co(n)s(ularis) / [------]","Iovi Optimo Maximo Billianius filius Verus beneficiarius consularis","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tepljuh / Promona","Burnum","Kistanje","milites, tria nomina, viri",44.0317,15.9936,1
"2452",6154,474610,"EDCS-10101833","HD035389",1,200,"] / |(centuria) Betui / [","------] / |(centuria) Betui / [------","centuria Betui","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tepljuh / Promona","Burnum","Kistanje","milites, viri",44.0317,15.9936,1
"2453",6156,474612,"EDCS-31400255","HD053180",161,180,"D(eo) I(nvicto) M(ithrae) a[c Ge]/niis sac[r(orum)] / Augusto[r(um)] / Rus() Pin(nes) mi/les / co(hortis) prim(ae) / Bel(garum) immunis / libens merito / posuit","D(eo) I(nvicto) M(ithrae) a[c Ge]/niis sac[r(orum)] / Augusto[r(um)] / Rus(---) Pin(nes) mi/les / co(hortis) prim(ae) / Bel(garum) immunis / libens merito / posuit","Deo Invicto Mithrae ac Geniis sacrorum Augustorum Rus Pinnes miles cohortis primae Belgarum immunis libens merito posuit","votive inscription","votive inscription",NA,"Dalmatia","Dalmatia","Tihaljina","Aufustianis","Grude","milites, tria nomina, viri",43.3203,17.3588,1
"2454",6157,474613,"EDCS-34100064","HD050264",101,200,"D(is) M(anibus) / P(ublio) Ae(lio) Das(io) / et Paiioni / coniug(i) / posuit Ae(lius) Baebi() / filius","D(is) M(anibus) / P(ublio) Ae(lio) Das(io?) / et Paiioni / coniug(i) / posuit / Ae(lius) Baebi(us?) / filius","Dis Manibus Publio Aelio Dasio et Paiioni coniugi posuit Aelius Baebius filius","epitaph","epitaph","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, nomen singulare, tria nomina, viri",43.7183,17.2302,1
"2455",6158,474614,"EDCS-51800122","HD067913",201,300,"] / Aur(elius) [Var]ro(?) / def(unctus) [ann]o(rum) / XVI[II(?)] Aur(elius) / Cand[idus(?)] / et A(urelia) A[3]/o par[entes(?)] / [fi]lio [c]a[riss]/[i]mo et [3] / [3] v(ivi) v(ivis) f(ecerunt) t(itulum)","------] / Aur(elio) [---]ro / def(uncto) [ann]o(rum) / XVI[II?] Aur(elius) / Cand[idus?] / et A(urelia) A[---]/o par[entes?] / [fi]lio [c]a[riss]/[i]mo et [---] / [---] v(i?)v(i?) f(ecerunt?) t(itulum?)","Aurelio ro defuncto annorum XVIII Aurelius Candidus et Aurelia A o parentes filio carissimo et vivi fecerunt titulum","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, tria nomina, viri",43.7183,17.2302,1
"2456",6159,474615,"EDCS-30200377","HD034287",31,70,"Q(uintus) Murrius / Q(uinti) f(ilius) Ser(gia) Augusta / mil(es) leg(ionis) [3 an]n(orum) XXXV / stip(endiorum) VI[3 h(ic) s(itus)] e(st)","Q(uintus) Murrius / Q(uinti) f(ilius) Ser(gia) Augusta / mil(es) le[g(ionis) VII an]n(orum) XXXV / stip(endiorum) VI[--- h(ic) s(itus)] e(st)","Quintus Murrius Quinti filius Sergia Augusta miles legionis VII annorum XXXV stipendiorum VI hic situs est","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Tilurium","Trilj","milites, praenomen et nomen, viri",43.6139,16.689,1
"2457",6160,474616,"EDCS-30100408","HD058850",151,300,"D(is) M(anibus) Severo inf/elicissimo q/ui decid(i)t in Pan/nonia cum du/obus filiis MISA/VCIS Varronia/nus tata pat/ronis bene (me)r/i<t=I>is posuit","D(is) M(anibus) Severo inf/elicissimo &lt;q=O&gt;/ui decid&lt;i&gt;t in Pan/nonia cum du/o&lt;b=R&gt;us filiis Misa/ucis Varronia/nus tata pat/ronis be&lt;n=IV&gt;e (me)r/i&lt;t=I&gt;is &lt;p=D&gt;osuit ","Dis Manibus Severo infelicissimo lt q gt ui decid lt i gt t in Pannonia cum duo lt b gt us filiis Misaucis Varronianus tata patronis be lt nV gt e meri lt t gt is lt p gt osuit","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","liberti/libertae, nomen singulare, viri",43.7183,17.2302,1
"2458",6161,474617,"EDCS-31400257","HD058072",101,300,"Iulio Teutmeitis fil(i)o Pla[atori(?)","Iulio Teutmeitis fil(i)o Pla[tori? ---]","Iulio Teutmeitis filio Platori","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","nomen singulare, tria nomina, viri",43.7183,17.2302,1
"2459",6167,474623,"EDCS-32201037","HD058888",131,170,"D(is) M(anibus) P(ublius) Ael(ius) C[","D(is) M(anibus) P(ublius) Ael(ius) C[---]","Dis Manibus Publius Aelius C","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","viri",43.7183,17.2302,1
"2460",6168,474624,"EDCS-31300289","HD052635",101,250,"Armato s(acrum) / Sest(ia) One/sime ex / voto pos(uit) / l(ibens)","Armato s(acrum) / Sest(ia) One/sime ex / voto pos(uit) / l(ibens)","Armato sacrum Sestia Onesime ex voto posuit libens","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, tria nomina",43.7183,17.2302,1
"2461",6169,474625,"EDCS-32300027","HD052636",201,300,"Arm(ato) Aug(usto) s(acrum) / Mattonia / Tertia li/be(n)s posuit","Arm(ato) Aug(usto) s(acrum) / Mattonia / Tertia li/be(n)s posuit","Armato Augusto sacrum Mattonia Tertia libens posuit","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, tria nomina",43.7183,17.2302,1
"2462",6170,474626,"EDCS-32300028","HD052225",151,300,"Dian(a)e s(acrum) / Ael(ius) Maxi/minus","Dian(a)e s(acrum) / Ael(ius) Maxi/minus","Dianae sacrum Aelius Maximinus","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","tria nomina, viri",43.7183,17.2302,1
"2463",6171,474627,"EDCS-32300029","HD052220",101,300,"Dia(nae) Aug(ustae) / sac(rum) T(itus) Fl(avius) / Secun(dus?) / v(otum) s(olvit) l(ibens) m(erito)","Dia(nae) Aug(ustae) / sac(rum) T(itus) Fl(avius) / Secun(dus?) / v(otum) s(olvit) l(ibens) m(erito)","Dianae Augustae sacrum Titus Flavius Secundus votum solvit libens merito","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","tria nomina, viri",43.7183,17.2302,1
"2464",6172,474628,"EDCS-32300030","HD052229",1,300,"DELLCI / [3]ama[","[---](?)DI LI(?)CI / [---]AMA[-](?) / [------","DI LICI AMA","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad",NA,43.7183,17.2302,1
"2465",6173,474629,"EDCS-32300031","HD058068",101,600,"]ius Ian[uarius(?)","[---]ius Ian[uarius? ---]","ius Ianuarius","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","viri",43.7183,17.2302,1
"2466",6174,474630,"EDCS-32300032","HD058070",101,300,"SC[","SC[---]","SC","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad",NA,43.7183,17.2302,1
"2467",6175,474631,"EDCS-32300033","HD057390",151,300,"Tei(us?) Ursio Lavoni con[iug]i b(ene) m(erenti) def(unctae) an(norum) XXX pos(uit)","T(itus?) Fl(avius)(?) Ursio Lavoni con[iug]i b(ene) m(erenti) def(unctae) an(norum) XXX pos(uit)","Titus Flavius Ursio Lavoni coniugi bene merenti defunctae annorum XXX posuit","epitaph","epitaph","urn","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, nomen singulare, tria nomina, viri",43.7183,17.2302,1
"2468",6176,474632,"EDCS-32300034","HD058067",101,600,"] Vict[o]r a[nnorum","[---] Vict[o]r a[nnorum? ---]","Victor annorum","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","viri",43.7183,17.2302,1
"2469",6177,474633,"EDCS-32300035","HD058071",101,300,"]MVIETIS BA[","[---]MVIETIS Ba[---]","MVIETIS Ba","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad",NA,43.7183,17.2302,1
"2470",6178,474634,"EDCS-32300036","HD058069",101,300,"Victo]rino(?) [","[--- Victo]rino(?)","Victorino","epitaph","epitaph","sarcophagus","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","viri",43.7183,17.2302,1
"2471",6179,474635,"EDCS-32700536","HD034036",101,300,"]lia / [3] l(ibens) p(osuit)","[---]lia / [---] l(ibens) p(osuit)","lia libens posuit","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres",43.7183,17.2302,1
"2472",6180,474636,"EDCS-32700538","HD052290",1,300,"Iovi / Inturb(ato?) / D[1]ISTTI / [","Iovi / inturb(ato?) / [------] / [------?","Iovi inturbato","votive inscription","votive inscription","altar","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad",NA,43.7183,17.2302,1
"2473",6182,474638,"EDCS-32700548","HD056740",1,200,"SAT[3] / VIV[3] / M[","Sa[---] / viv[---] / M[------","Sa viv M","votive inscription","votive inscription","tabula","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad",NA,43.7183,17.2302,1
"2474",6183,474639,"EDCS-10000798","HD034269",151,230,"D(is) M(anibus) / Aeliae Sev[erae(?)] / vita func[tae ann(orum)] / XXXIII P(ublius) [3]/nus pater f[iliae] / carissima[e et 3] / Cl(audius) Capito[linus(?)] / maritus c[oniu]/gi pientiss[imae] / poss(uerunt!) / sub ascia d[edicaverunt]","D(is) M(anibus) / Aeliae Sev[erae?] / vita func[t(ae) an(norum)] / XXXIII P(ublius) [---]/nus pater f[iliae] / carissima[e et -?] / Cl(audius) Capitol[inus](?) / maritus c[oniu]/gi pientiss[imae] / poss(uerunt)(!) / sub ascia d[edic(averunt)]","Dis Manibus Aeliae Severae vita functae annorum XXXIII Publius nus pater filiae carissimae et Claudius Capitolinus maritus coniugi pientissimae possuerunt sub ascia dedicaverunt","epitaph","epitaph","stele","Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","milites, mulieres, tria nomina, viri",43.7183,17.2302,1
"2475",6185,474641,"EDCS-10100723","HD034034",101,400,"] Flaviae Iuliae Domitillae uxori me [3] posuit [","------] Flaviae Iuliae Domitillae uxori me [---] posuit [------","Flaviae Iuliae Domitillae uxori me posuit","epitaph","epitaph",NA,"Dalmatia","Dalmatia","Tomislavgrad / Duvno / Zupanjac / Delminium","Delminium","Tomislavgrad","mulieres, tria nomina",43.7183,17.2302,1
